Operação,Tipo,No. Invoice,Incoterm,ID País Origem,País Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Status Entrega,Cód. Exceção
Exportação,Marítimo,984363,CIF,BR,Brazil,IT,Milan,1146,BL-481466,52395,142,STANDARD,"domingo, 09 de julho de 2023","quinta-feira, 03 de agosto de 2023",10,3,Atraso,E02
Exportação,Marítimo,984449,EXW,BR,Brazil,CN,Shanghai,1146,BL-421876,1142,3,ECONOMY,"domingo, 04 de junho de 2023","terça-feira, 11 de julho de 2023",10,5,Atraso,E01
Exportação,Marítimo,984248,FOB,BR,Brazil,MX,Monterrey,4089,BL-623376,1914,5,EXPRESS,"domingo, 05 de março de 2023","domingo, 19 de março de 2023",12,6,Atraso,
Exportação,Marítimo,983953,FOB,BR,Brazil,CN,Shenzhen,4090,BL-468814,1766,4,STANDARD,"segunda-feira, 31 de julho de 2023","sexta-feira, 25 de agosto de 2023",3,3,No Prazo,
Exportação,Aéreo,983970,FOB,BR,Brazil,CN,Guangzhou,4089,AWB-648583,239,1,STANDARD,"quinta-feira, 05 de outubro de 2023","terça-feira, 10 de outubro de 2023",5,3,Atraso,
Exportação,Marítimo,984483,CIF,BR,Brazil,CN,Guangzhou,4089,BL-284354,216,1,STANDARD,"terça-feira, 28 de fevereiro de 2023","sexta-feira, 24 de março de 2023",2,3,No Prazo,
Exportação,Marítimo,983918,EXW,BR,Brazil,US,Houston,4089,BL-285488,1544,4,ECONOMY,"terça-feira, 08 de agosto de 2023","domingo, 03 de setembro de 2023",2,2,No Prazo,
Exportação,Marítimo,983983,EXW,BR,Brazil,BE,Antwerp,4090,BL-500098,8350,35,STANDARD,"quinta-feira, 05 de outubro de 2023","quarta-feira, 25 de outubro de 2023",1,3,No Prazo,
Exportação,Marítimo,984243,DDP,BR,Brazil,US,Miami,1147,BL-813327,1278,4,STANDARD,"segunda-feira, 04 de dezembro de 2023","terça-feira, 26 de dezembro de 2023",1,3,No Prazo,
Exportação,Aéreo,983829,FOB,BR,Brazil,CN,Shenzhen,4089,AWB-836197,741,2,STANDARD,"terça-feira, 21 de novembro de 2023","domingo, 26 de novembro de 2023",1,2,No Prazo,
Exportação,Aéreo,984365,EXW,BR,Brazil,FR,Paris,1148,AWB-977904,29,1,STANDARD,"terça-feira, 14 de fevereiro de 2023","quarta-feira, 15 de fevereiro de 2023",10,4,Atraso,E01
Exportação,Marítimo,984206,CIF,BR,Brazil,US,New York,1148,BL-117224,21,1,STANDARD,"quarta-feira, 15 de fevereiro de 2023","quinta-feira, 16 de março de 2023",3,3,No Prazo,
Exportação,Marítimo,983648,DDP,BR,Brazil,US,Chicago,1148,BL-620518,4047,15,ECONOMY,"domingo, 30 de julho de 2023","quinta-feira, 17 de agosto de 2023",3,5,No Prazo,E02
Exportação,Marítimo,983997,CIF,BR,Brazil,BE,Antwerp,1146,BL-627812,1115,3,STANDARD,"terça-feira, 21 de novembro de 2023","terça-feira, 19 de dezembro de 2023",3,5,No Prazo,
Exportação,Marítimo,983840,CIF,BR,Brazil,IT,Milan,1148,BL-993077,8158,20,STANDARD,"sexta-feira, 08 de dezembro de 2023","domingo, 24 de dezembro de 2023",3,4,No Prazo,
Exportação,Marítimo,983773,CIF,BR,Brazil,US,Houston,1148,BL-914617,766,2,ECONOMY,"quarta-feira, 19 de abril de 2023","quinta-feira, 18 de maio de 2023",1,2,No Prazo,
Exportação,Aéreo,983936,FOB,BR,Brazil,AR,Mendoza,1146,AWB-220063,257,1,STANDARD,"terça-feira, 10 de outubro de 2023","quinta-feira, 12 de outubro de 2023",2,2,No Prazo,E05
Exportação,Aéreo,984520,FOB,BR,Brazil,AR,Córdoba,4089,AWB-230485,190,1,STANDARD,"terça-feira, 29 de agosto de 2023","domingo, 03 de setembro de 2023",7,5,Atraso,
Exportação,Marítimo,983970,FOB,BR,Brazil,US,Miami,1148,BL-960270,1257,5,STANDARD,"sábado, 26 de agosto de 2023","terça-feira, 12 de setembro de 2023",3,3,No Prazo,
Exportação,Marítimo,984511,CIF,BR,Brazil,JP,Kobe,1147,BL-492842,1026,3,STANDARD,"quarta-feira, 04 de janeiro de 2023","sábado, 21 de janeiro de 2023",2,4,No Prazo,
Exportação,Marítimo,983840,FOB,BR,Brazil,US,Los Angeles,4090,BL-380608,956,3,STANDARD,"domingo, 17 de setembro de 2023","segunda-feira, 23 de outubro de 2023",3,4,No Prazo,E03
Exportação,Marítimo,983865,FOB,BR,Brazil,US,Atlanta,1146,BL-979214,915,4,STANDARD,"terça-feira, 16 de maio de 2023","segunda-feira, 29 de maio de 2023",3,3,No Prazo,E04
Exportação,Marítimo,983799,EXW,BR,Brazil,NL,Amsterdam,1146,BL-104359,7836,22,STANDARD,"segunda-feira, 11 de dezembro de 2023","terça-feira, 26 de dezembro de 2023",2,2,No Prazo,
Exportação,Marítimo,983568,FOB,BR,Brazil,CN,Shenzhen,1146,BL-127521,4914,12,STANDARD,"terça-feira, 17 de janeiro de 2023","quinta-feira, 16 de fevereiro de 2023",2,3,No Prazo,
Exportação,Marítimo,984414,EXW,BR,Brazil,US,Los Angeles,1147,BL-956379,1113,3,STANDARD,"terça-feira, 11 de julho de 2023","sábado, 12 de agosto de 2023",3,3,No Prazo,
Exportação,Marítimo,983880,CIF,BR,Brazil,CA,Montreal,1147,BL-451367,7096,26,STANDARD,"sábado, 04 de novembro de 2023","segunda-feira, 04 de dezembro de 2023",3,3,No Prazo,
Exportação,Marítimo,983996,FOB,BR,Brazil,US,Los Angeles,1148,BL-353578,7029,41,STANDARD,"sexta-feira, 20 de outubro de 2023","sexta-feira, 03 de novembro de 2023",3,5,No Prazo,
Exportação,Marítimo,983754,CIF,BR,Brazil,NL,Utrecht,1146,BL-746203,340,1,STANDARD,"quinta-feira, 20 de julho de 2023","terça-feira, 01 de agosto de 2023",7,5,Atraso,
Exportação,Marítimo,984406,CIF,BR,Brazil,CA,Montreal,1146,BL-154086,10601,40,STANDARD,"sexta-feira, 21 de julho de 2023","segunda-feira, 21 de agosto de 2023",1,3,No Prazo,
Exportação,Marítimo,984520,CIF,BR,Brazil,JP,Kobe,1148,BL-767181,5384,23,STANDARD,"terça-feira, 07 de março de 2023","domingo, 02 de abril de 2023",1,1,No Prazo,
Exportação,Aéreo,983972,CIF,BR,Brazil,NL,Amsterdam,1146,AWB-433578,922,2,STANDARD,"quinta-feira, 30 de março de 2023","sexta-feira, 31 de março de 2023",1,2,No Prazo,
Exportação,Aéreo,984008,EXW,BR,Brazil,US,Chicago,4089,AWB-342189,1620,4,STANDARD,"quinta-feira, 23 de março de 2023","terça-feira, 28 de março de 2023",3,3,No Prazo,
Exportação,Marítimo,984382,FOB,BR,Brazil,US,New York,4090,BL-232466,1092,5,STANDARD,"sábado, 30 de dezembro de 2023","sábado, 13 de janeiro de 2024",2,4,No Prazo,E04
Exportação,Marítimo,984209,DDP,BR,Brazil,NL,Utrecht,1148,BL-704958,695,2,STANDARD,"quinta-feira, 02 de março de 2023","domingo, 26 de março de 2023",3,3,No Prazo,
Exportação,Marítimo,984502,FOB,BR,Brazil,CN,Shenzhen,1146,BL-372871,129,1,STANDARD,"sábado, 18 de novembro de 2023","quinta-feira, 14 de dezembro de 2023",3,4,No Prazo,
Exportação,Marítimo,984536,FOB,BR,Brazil,CN,Tianjin,1147,BL-438065,957,2,EXPRESS,"quinta-feira, 23 de março de 2023","sexta-feira, 21 de abril de 2023",5,4,Atraso,
Exportação,Marítimo,983661,FOB,BR,Brazil,NL,Rotterdam,1146,BL-126885,10690,28,EXPRESS,"sexta-feira, 17 de fevereiro de 2023","terça-feira, 21 de março de 2023",3,4,No Prazo,
Exportação,Marítimo,984210,EXW,BR,Brazil,DE,Munich,1148,BL-907437,601,1,EXPRESS,"sexta-feira, 06 de janeiro de 2023","terça-feira, 14 de fevereiro de 2023",8,5,Atraso,E04
Exportação,Marítimo,984200,FOB,BR,Brazil,IT,Rome,1146,BL-841947,5159,28,STANDARD,"domingo, 15 de janeiro de 2023","sábado, 11 de fevereiro de 2023",3,5,No Prazo,
Exportação,Marítimo,984154,CIF,BR,Brazil,CN,Tianjin,1147,BL-500980,145,1,STANDARD,"sexta-feira, 10 de fevereiro de 2023","terça-feira, 21 de fevereiro de 2023",1,2,No Prazo,E03
Exportação,Marítimo,984034,CIF,BR,Brazil,US,New York,1147,BL-765282,2892,9,STANDARD,"quarta-feira, 08 de março de 2023","domingo, 26 de março de 2023",1,3,No Prazo,
Exportação,Marítimo,983816,FOB,BR,Brazil,IT,Naples,1148,BL-784219,1336,3,STANDARD,"quinta-feira, 06 de abril de 2023","quinta-feira, 20 de abril de 2023",1,1,No Prazo,
Exportação,Marítimo,983770,CIF,BR,Brazil,JP,Osaka,1148,BL-661425,382,1,STANDARD,"sexta-feira, 02 de junho de 2023","sábado, 24 de junho de 2023",2,3,No Prazo,
Exportação,Aéreo,984361,CIF,BR,Brazil,US,Los Angeles,1146,AWB-373132,2503,11,STANDARD,"quinta-feira, 13 de julho de 2023","quarta-feira, 19 de julho de 2023",2,3,No Prazo,
Exportação,Marítimo,983855,EXW,BR,Brazil,GB,Liverpool,1146,BL-186993,5795,33,STANDARD,"sexta-feira, 27 de janeiro de 2023","terça-feira, 07 de março de 2023",13,6,Atraso,
Exportação,Marítimo,983598,CIF,BR,Brazil,US,Los Angeles,1146,BL-769396,361,2,STANDARD,"sábado, 18 de novembro de 2023","domingo, 03 de dezembro de 2023",1,1,No Prazo,
Exportação,Aéreo,983689,FOB,BR,Brazil,US,Chicago,1147,AWB-581430,851,4,STANDARD,"quarta-feira, 22 de fevereiro de 2023","quarta-feira, 01 de março de 2023",3,3,No Prazo,E04
Exportação,Marítimo,983686,CIF,BR,Brazil,DE,Berlin,1146,BL-248725,7899,29,STANDARD,"sábado, 04 de março de 2023","terça-feira, 28 de março de 2023",2,4,No Prazo,
Exportação,Marítimo,984494,EXW,BR,Brazil,CN,Guangzhou,1148,BL-289401,1411,3,EXPRESS,"segunda-feira, 15 de maio de 2023","sexta-feira, 16 de junho de 2023",2,2,No Prazo,
Exportação,Aéreo,984085,CIF,BR,Brazil,CN,Shanghai,1146,AWB-985652,3083,15,STANDARD,"quinta-feira, 09 de fevereiro de 2023","sexta-feira, 17 de fevereiro de 2023",2,2,No Prazo,
Exportação,Marítimo,983980,FOB,BR,Brazil,KR,Busan,1146,BL-205561,813,2,STANDARD,"segunda-feira, 17 de abril de 2023","segunda-feira, 15 de maio de 2023",8,3,Atraso,
Exportação,Marítimo,984004,FOB,BR,Brazil,US,Houston,1148,BL-177149,216,1,STANDARD,"quinta-feira, 12 de janeiro de 2023","terça-feira, 14 de fevereiro de 2023",2,4,No Prazo,
Exportação,Marítimo,983660,FOB,BR,Brazil,BE,Brussels,1148,BL-320511,640,2,STANDARD,"sexta-feira, 17 de novembro de 2023","sexta-feira, 08 de dezembro de 2023",2,2,No Prazo,E05
Exportação,Marítimo,984494,CIF,BR,Brazil,CN,Shenzhen,4089,BL-428817,1712,7,STANDARD,"quarta-feira, 12 de julho de 2023","quarta-feira, 02 de agosto de 2023",3,5,No Prazo,E01
Exportação,Marítimo,984411,CIF,BR,Brazil,US,Atlanta,1148,BL-268929,1744,5,EXPRESS,"sábado, 19 de agosto de 2023","sexta-feira, 08 de setembro de 2023",1,2,No Prazo,
Exportação,Aéreo,983595,FOB,BR,Brazil,FR,Marseille,4089,AWB-287356,187,1,STANDARD,"sexta-feira, 02 de junho de 2023","domingo, 04 de junho de 2023",1,2,No Prazo,
Exportação,Marítimo,984585,FOB,BR,Brazil,AR,Buenos Aires,1146,BL-459462,877,2,STANDARD,"quinta-feira, 02 de março de 2023","segunda-feira, 20 de março de 2023",1,1,No Prazo,
Exportação,Aéreo,984215,EXW,BR,Brazil,NL,Amsterdam,1147,AWB-729138,517,2,STANDARD,"terça-feira, 05 de setembro de 2023","sexta-feira, 08 de setembro de 2023",3,4,No Prazo,E01
Exportação,Marítimo,983750,EXW,BR,Brazil,DE,Berlin,1148,BL-647093,1138,4,STANDARD,"terça-feira, 03 de janeiro de 2023","sábado, 21 de janeiro de 2023",1,2,No Prazo,
Exportação,Aéreo,983786,FOB,BR,Brazil,DE,Frankfurt,4089,AWB-735553,11921,40,STANDARD,"sábado, 04 de março de 2023","sexta-feira, 10 de março de 2023",3,3,No Prazo,
Exportação,Marítimo,983613,FOB,BR,Brazil,US,New York,4090,BL-643157,5319,13,STANDARD,"segunda-feira, 02 de outubro de 2023","sexta-feira, 20 de outubro de 2023",1,2,No Prazo,
Exportação,Marítimo,983812,FOB,BR,Brazil,CN,Tianjin,1147,BL-482615,2266,8,STANDARD,"segunda-feira, 20 de março de 2023","sexta-feira, 31 de março de 2023",1,2,No Prazo,E01
Exportação,Marítimo,983622,CIF,BR,Brazil,US,New York,1146,BL-443450,1186,2,STANDARD,"sábado, 22 de abril de 2023","quarta-feira, 10 de maio de 2023",1,2,No Prazo,
Exportação,Marítimo,983678,FOB,BR,Brazil,CN,Beijing,1147,BL-863094,4334,11,STANDARD,"domingo, 23 de abril de 2023","terça-feira, 06 de junho de 2023",3,5,No Prazo,
Exportação,Marítimo,983874,FOB,BR,Brazil,BE,Antwerp,4089,BL-604967,564,2,EXPRESS,"quinta-feira, 18 de maio de 2023","domingo, 11 de junho de 2023",2,3,No Prazo,
Exportação,Aéreo,983951,DDP,BR,Brazil,US,Los Angeles,1147,AWB-842479,199,1,STANDARD,"sexta-feira, 17 de fevereiro de 2023","domingo, 19 de fevereiro de 2023",2,2,No Prazo,E05
Exportação,Marítimo,984359,FOB,BR,Brazil,AR,Rosario,1148,BL-948310,1223,6,EXPRESS,"segunda-feira, 28 de agosto de 2023","sábado, 16 de setembro de 2023",11,6,Atraso,
Exportação,Marítimo,984121,CIF,BR,Brazil,CA,Vancouver,4090,BL-519369,477,1,ECONOMY,"sábado, 12 de agosto de 2023","quarta-feira, 06 de setembro de 2023",1,1,No Prazo,
Exportação,Marítimo,983775,FOB,BR,Brazil,FR,Marseille,1146,BL-307488,951,2,STANDARD,"terça-feira, 09 de maio de 2023","sexta-feira, 02 de junho de 2023",7,6,Atraso,
Exportação,Aéreo,983704,FOB,BR,Brazil,DE,Frankfurt,4089,AWB-711999,1222,5,EXPRESS,"sexta-feira, 21 de julho de 2023","sábado, 29 de julho de 2023",3,5,No Prazo,E04
Exportação,Aéreo,983769,FOB,BR,Brazil,MX,Monterrey,1148,AWB-932673,205,1,STANDARD,"sexta-feira, 09 de junho de 2023","sexta-feira, 16 de junho de 2023",1,3,No Prazo,
Exportação,Aéreo,984044,FOB,BR,Brazil,US,Los Angeles,1148,AWB-567830,529,1,EXPRESS,"quinta-feira, 07 de setembro de 2023","terça-feira, 12 de setembro de 2023",1,2,No Prazo,E02
Exportação,Aéreo,984367,CIF,BR,Brazil,US,Houston,4090,AWB-384870,243,1,STANDARD,"quinta-feira, 02 de novembro de 2023","segunda-feira, 06 de novembro de 2023",3,5,No Prazo,
Exportação,Marítimo,983713,FOB,BR,Brazil,CN,Guangzhou,1148,BL-736795,3880,17,STANDARD,"quarta-feira, 15 de novembro de 2023","terça-feira, 05 de dezembro de 2023",1,1,No Prazo,
Exportação,Aéreo,983808,FOB,BR,Brazil,US,Houston,1146,AWB-694691,130,1,STANDARD,"terça-feira, 08 de agosto de 2023","segunda-feira, 14 de agosto de 2023",3,4,No Prazo,
Exportação,Marítimo,984524,EXW,BR,Brazil,ES,Valencia,1146,BL-763432,914,2,STANDARD,"terça-feira, 11 de julho de 2023","quinta-feira, 03 de agosto de 2023",1,3,No Prazo,
Exportação,Marítimo,983777,FOB,BR,Brazil,CN,Shanghai,4089,BL-135399,10731,34,STANDARD,"sábado, 19 de agosto de 2023","terça-feira, 12 de setembro de 2023",3,4,No Prazo,
Exportação,Aéreo,984207,CIF,BR,Brazil,US,Chicago,4090,AWB-529715,14,1,STANDARD,"quarta-feira, 10 de maio de 2023","sexta-feira, 19 de maio de 2023",2,3,No Prazo,
Exportação,Marítimo,984454,DDP,BR,Brazil,DE,Frankfurt,1148,BL-776434,1736,6,STANDARD,"segunda-feira, 06 de novembro de 2023","quarta-feira, 29 de novembro de 2023",1,1,No Prazo,
Exportação,Aéreo,984016,FOB,BR,Brazil,MX,Monterrey,1147,AWB-131394,402,1,STANDARD,"sexta-feira, 30 de junho de 2023","sábado, 01 de julho de 2023",10,4,Atraso,E05
Exportação,Marítimo,984438,CIF,BR,Brazil,DE,Hamburg,1146,BL-438355,1818,6,STANDARD,"segunda-feira, 03 de abril de 2023","segunda-feira, 08 de maio de 2023",3,5,No Prazo,
Exportação,Aéreo,983977,CIF,BR,Brazil,KR,Busan,1148,AWB-357234,338,2,STANDARD,"quinta-feira, 06 de abril de 2023","terça-feira, 11 de abril de 2023",1,1,No Prazo,
Exportação,Marítimo,984284,FOB,BR,Brazil,FR,Paris,1147,BL-489714,85,1,ECONOMY,"sexta-feira, 21 de abril de 2023","sexta-feira, 19 de maio de 2023",5,4,Atraso,
Exportação,Marítimo,984411,CIF,BR,Brazil,BE,Brussels,4089,BL-429727,134,1,STANDARD,"quinta-feira, 16 de março de 2023","domingo, 26 de março de 2023",1,1,No Prazo,
Exportação,Marítimo,983940,CIF,BR,Brazil,AR,Buenos Aires,4089,BL-821726,294,1,STANDARD,"quinta-feira, 05 de janeiro de 2023","quinta-feira, 26 de janeiro de 2023",1,3,No Prazo,
Exportação,Marítimo,983833,DDP,BR,Brazil,AR,Buenos Aires,4089,BL-587982,5774,19,EXPRESS,"domingo, 18 de junho de 2023","segunda-feira, 03 de julho de 2023",3,5,No Prazo,E02
Exportação,Aéreo,984191,CIF,BR,Brazil,FR,Lyon,1148,AWB-169452,1835,5,EXPRESS,"domingo, 30 de abril de 2023","quinta-feira, 04 de maio de 2023",7,4,Atraso,
Exportação,Marítimo,984233,CIF,BR,Brazil,US,Houston,1148,BL-322481,441,2,STANDARD,"sexta-feira, 26 de maio de 2023","sexta-feira, 23 de junho de 2023",12,6,Atraso,
Exportação,Aéreo,984192,EXW,BR,Brazil,FR,Marseille,1148,AWB-391554,832,3,STANDARD,"quarta-feira, 22 de fevereiro de 2023","sábado, 25 de fevereiro de 2023",1,2,No Prazo,
Exportação,Marítimo,984587,CIF,BR,Brazil,US,Atlanta,1146,BL-946648,833,2,ECONOMY,"quarta-feira, 08 de novembro de 2023","sexta-feira, 01 de dezembro de 2023",1,2,No Prazo,
Exportação,Aéreo,984534,FOB,BR,Brazil,JP,Tokyo,1148,AWB-777663,570,3,EXPRESS,"sábado, 21 de outubro de 2023","terça-feira, 24 de outubro de 2023",1,2,No Prazo,
Exportação,Marítimo,984395,FOB,BR,Brazil,JP,Kobe,1148,BL-556346,2594,10,STANDARD,"sábado, 16 de dezembro de 2023","domingo, 07 de janeiro de 2024",1,1,No Prazo,
Exportação,Marítimo,983824,FOB,BR,Brazil,CN,Guangzhou,4090,BL-306698,14963,66,STANDARD,"terça-feira, 13 de junho de 2023","segunda-feira, 03 de julho de 2023",2,3,No Prazo,
Exportação,Aéreo,984133,EXW,BR,Brazil,DE,Hamburg,1146,AWB-149064,216,1,ECONOMY,"domingo, 10 de setembro de 2023","quinta-feira, 14 de setembro de 2023",3,4,No Prazo,
Exportação,Marítimo,983746,FOB,BR,Brazil,NL,Amsterdam,1147,BL-230120,604,3,STANDARD,"sexta-feira, 04 de agosto de 2023","quarta-feira, 13 de setembro de 2023",1,3,No Prazo,E02
Exportação,Marítimo,984240,FOB,BR,Brazil,DE,Munich,1148,BL-442753,10980,33,ECONOMY,"quarta-feira, 29 de março de 2023","domingo, 16 de abril de 2023",9,5,Atraso,
Exportação,Marítimo,983868,CIF,BR,Brazil,US,Chicago,4089,BL-704413,403,1,STANDARD,"domingo, 16 de julho de 2023","sexta-feira, 28 de julho de 2023",3,4,No Prazo,
Exportação,Aéreo,983645,EXW,BR,Brazil,US,New York,1146,AWB-774933,216,1,STANDARD,"sexta-feira, 26 de maio de 2023","quinta-feira, 01 de junho de 2023",2,4,No Prazo,E01
Exportação,Aéreo,983919,CIF,BR,Brazil,AR,Buenos Aires,1146,AWB-237424,1444,5,STANDARD,"sexta-feira, 25 de agosto de 2023","terça-feira, 29 de agosto de 2023",1,3,No Prazo,
Exportação,Marítimo,984546,DDP,BR,Brazil,CN,Shenzhen,1148,BL-659380,689,1,STANDARD,"quinta-feira, 19 de janeiro de 2023","quarta-feira, 08 de fevereiro de 2023",2,4,No Prazo,
Exportação,Marítimo,983975,DDP,BR,Brazil,CN,Tianjin,1147,BL-776096,3996,12,STANDARD,"sábado, 21 de janeiro de 2023","domingo, 26 de fevereiro de 2023",1,2,No Prazo,
Exportação,Aéreo,984112,FOB,BR,Brazil,US,New York,1146,AWB-199740,266,1,EXPRESS,"domingo, 05 de fevereiro de 2023","sexta-feira, 10 de fevereiro de 2023",3,4,No Prazo,
Exportação,Marítimo,983913,EXW,BR,Brazil,IT,Genoa,1148,BL-432597,4430,25,STANDARD,"domingo, 04 de junho de 2023","terça-feira, 13 de junho de 2023",3,5,No Prazo,
Exportação,Aéreo,983714,FOB,BR,Brazil,US,Miami,1148,AWB-683480,229,1,STANDARD,"segunda-feira, 24 de julho de 2023","terça-feira, 25 de julho de 2023",5,4,Atraso,
Exportação,Aéreo,984261,CIF,BR,Brazil,AR,Rosario,1147,AWB-149359,718,3,STANDARD,"domingo, 10 de setembro de 2023","sábado, 16 de setembro de 2023",2,2,No Prazo,
Exportação,Marítimo,984348,EXW,BR,Brazil,US,Houston,1146,BL-576663,896,3,EXPRESS,"sexta-feira, 02 de junho de 2023","quinta-feira, 29 de junho de 2023",1,2,No Prazo,
Exportação,Marítimo,984626,FOB,BR,Brazil,AR,Mendoza,1146,BL-227310,451,1,STANDARD,"sábado, 25 de novembro de 2023","terça-feira, 12 de dezembro de 2023",2,4,No Prazo,E04
Exportação,Marítimo,983742,FOB,BR,Brazil,GB,Manchester,4089,BL-130710,522,2,EXPRESS,"segunda-feira, 13 de novembro de 2023","domingo, 10 de dezembro de 2023",1,1,No Prazo,E01
Exportação,Marítimo,984483,FOB,BR,Brazil,CN,Beijing,1146,BL-110901,512,1,STANDARD,"quarta-feira, 25 de janeiro de 2023","domingo, 12 de fevereiro de 2023",1,1,No Prazo,
Exportação,Aéreo,983969,EXW,BR,Brazil,CN,Beijing,1147,AWB-820999,1445,3,STANDARD,"quinta-feira, 23 de fevereiro de 2023","terça-feira, 28 de fevereiro de 2023",1,1,No Prazo,
Exportação,Aéreo,983871,FOB,BR,Brazil,NL,Utrecht,1146,AWB-278458,23,1,ECONOMY,"sábado, 12 de agosto de 2023","sexta-feira, 18 de agosto de 2023",9,5,Atraso,E01
Exportação,Aéreo,984382,FOB,BR,Brazil,CN,Shanghai,4089,AWB-951739,2286,6,EXPRESS,"sábado, 08 de abril de 2023","sábado, 15 de abril de 2023",3,5,No Prazo,E01
Exportação,Marítimo,983647,EXW,BR,Brazil,CN,Guangzhou,1146,BL-821673,638,2,ECONOMY,"terça-feira, 03 de outubro de 2023","segunda-feira, 16 de outubro de 2023",2,3,No Prazo,
Exportação,Marítimo,984547,EXW,BR,Brazil,US,New York,4089,BL-923073,956,3,STANDARD,"sábado, 13 de maio de 2023","quarta-feira, 14 de junho de 2023",5,3,Atraso,
Exportação,Marítimo,983693,EXW,BR,Brazil,US,New York,1146,BL-419071,2017,7,STANDARD,"domingo, 26 de fevereiro de 2023","domingo, 12 de março de 2023",3,5,No Prazo,
Exportação,Aéreo,983982,CIF,BR,Brazil,KR,Seoul,4089,AWB-821338,399,2,EXPRESS,"terça-feira, 16 de maio de 2023","quarta-feira, 24 de maio de 2023",2,3,No Prazo,
Exportação,Marítimo,983922,FOB,BR,Brazil,US,Chicago,1146,BL-832603,5128,25,STANDARD,"sexta-feira, 14 de julho de 2023","segunda-feira, 31 de julho de 2023",12,6,Atraso,E02
Exportação,Marítimo,984244,FOB,BR,Brazil,AR,Córdoba,1148,BL-583072,9387,53,STANDARD,"domingo, 12 de março de 2023","segunda-feira, 03 de abril de 2023",4,3,Atraso,E04
Exportação,Aéreo,983974,DDP,BR,Brazil,CN,Shanghai,1148,AWB-255190,418,1,STANDARD,"segunda-feira, 06 de março de 2023","quinta-feira, 09 de março de 2023",12,6,Atraso,E03
Exportação,Marítimo,984301,FOB,BR,Brazil,US,Chicago,1147,BL-568482,298,1,STANDARD,"segunda-feira, 31 de julho de 2023","quarta-feira, 16 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,984190,EXW,BR,Brazil,JP,Tokyo,1146,BL-352207,8562,27,STANDARD,"segunda-feira, 25 de setembro de 2023","quinta-feira, 19 de outubro de 2023",1,1,No Prazo,
Exportação,Marítimo,984328,DDP,BR,Brazil,US,Chicago,1146,BL-613911,647,3,ECONOMY,"sábado, 02 de setembro de 2023","sexta-feira, 15 de setembro de 2023",3,3,No Prazo,E03
Exportação,Aéreo,984443,DDP,BR,Brazil,CN,Guangzhou,4090,AWB-866367,1775,8,STANDARD,"quarta-feira, 14 de junho de 2023","domingo, 18 de junho de 2023",1,3,No Prazo,E02
Exportação,Marítimo,983747,CIF,BR,Brazil,US,Houston,4089,BL-376626,14861,54,ECONOMY,"quarta-feira, 26 de abril de 2023","sexta-feira, 05 de maio de 2023",2,2,No Prazo,
Exportação,Aéreo,983738,CIF,BR,Brazil,NL,Amsterdam,1148,AWB-470157,315,1,STANDARD,"domingo, 31 de dezembro de 2023","domingo, 07 de janeiro de 2024",3,4,No Prazo,
Exportação,Marítimo,984330,CIF,BR,Brazil,DE,Berlin,4089,BL-778569,3076,16,EXPRESS,"sexta-feira, 05 de maio de 2023","quinta-feira, 25 de maio de 2023",1,1,No Prazo,
Exportação,Aéreo,984367,FOB,BR,Brazil,US,Atlanta,1146,AWB-181806,1192,2,STANDARD,"domingo, 16 de abril de 2023","sexta-feira, 21 de abril de 2023",2,3,No Prazo,
Exportação,Aéreo,983718,DDP,BR,Brazil,CN,Shanghai,1147,AWB-322796,302,1,STANDARD,"segunda-feira, 11 de setembro de 2023","segunda-feira, 18 de setembro de 2023",2,3,No Prazo,
